1.730000000000000000e+02 4.723463031430210322e+03 8.419507715431195916e-01 9.415646686598186030e-03 -3.733025257378633910e+01
1.740000000000000000e+02 4.747343850382524579e+03 8.316237533195077747e-01 9.536797942067283193e-03 -3.677802239201777468e+01
1.750000000000000000e+02 4.770840529279033944e+03 8.213047527570224160e-01 9.658870838194458242e-03 -3.619997908810188392e+01
1.760000000000000000e+02 4.793938512724296743e+03 8.110078942435280380e-01 9.781860570284820963e-03 -3.559606052715250257e+01
1.770000000000000000e+02 4.816631170680670039e+03 8.007690317145629288e-01 9.905761973742929077e-03 -3.496627514695407513e+01
1.780000000000000000e+02 4.838904570488268291e+03 7.906090187705465677e-01 1.003056953567295871e-02 -3.431070473494027340e+01
1.790000000000000000e+02 4.860759638058004384e+03 7.805487025484274533e-01 1.015627740693004002e-02 -3.362935678502190484e+01
1.800000000000000000e+02 4.882189872671914600e+03 7.706237802466295861e-01 1.028287941416339800e-02 -3.292238734534409872e+01
1.810000000000000000e+02 4.903181346829956055e+03 7.608625139013746042e-01 1.041036907267055105e-02 -3.218995244850947302e+01
1.820000000000000000e+02 4.923734991144498053e+03 7.512931585674401669e-01 1.053873959935687325e-02 -3.143213382527979149e+01
1.830000000000000000e+02 4.943844309131454793e+03 7.419365338023715672e-01 1.066798392539632621e-02 -3.064908746875828882e+01
1.840000000000000000e+02 4.963495377051543073e+03 7.328283085550354459e-01 1.079809470930573334e-02 -2.984104363153728912e+01
1.850000000000000000e+02 4.982689128802876439e+03 7.240041443073536032e-01 1.092906434945779305e-02 -2.900793540530115777e+01
1.860000000000000000e+02 5.001411642363626015e+03 7.154848382201199897e-01 1.106088499648711330e-02 -2.815014155293172848e+01
1.870000000000000000e+02 5.019663853039680362e+03 7.072993508695566423e-01 1.119354856532394325e-02 -2.726774367052639292e+01
1.880000000000000000e+02 5.037439268264709426e+03 6.994862917730441110e-01 1.132704674653641982e-02 -2.636104616891897834e+01
1.890000000000000000e+02 5.054723967456261562e+03 6.920753483738071310e-01 1.146137101737288756e-02 -2.543020485312894863e+01
1.900000000000000000e+02 5.071518886928945903e+03 6.850991712673526468e-01 1.159651265153490915e-02 -2.447552405328958258e+01
1.910000000000000000e+02 5.087817534713461100e+03 6.785881742272223960e-01 1.173246272865300852e-02 -2.349730805451619986e+01
1.920000000000000000e+02 5.103605990434635714e+03 6.725757339268912949e-01 1.186921214269913774e-02 -2.249563824322575201e+01
1.930000000000000000e+02 5.118877761899111647e+03 6.670937328122509280e-01 1.200675160937028467e-02 -2.147081880493215067e+01
1.940000000000000000e+02 5.133641213342651099e+03 6.621762731651258393e-01 1.214507167275359623e-02 -2.042330243747699114e+01
1.950000000000000000e+02 5.147882423586501318e+03 6.578574484933941147e-01 1.228416271038957654e-02 -1.935331893020319072e+01
1.960000000000000000e+02 5.161602327707393670e+03 6.541713434320503007e-01 1.242401493784547027e-02 -1.826132086160984969e+01
1.970000000000000000e+02 5.174801860267389202e+03 6.511535193214087469e-01 1.256461841176044480e-02 -1.714761217843424035e+01
1.980000000000000000e+02 5.187481955256156652e+03 6.488380427817967977e-01 1.270596303200229038e-02 -1.601257104271016729e+01
1.990000000000000000e+02 5.199621260994711520e+03 6.472589713057527172e-01 1.284803854242596785e-02 -1.485650126127222492e+01
2.000000000000000000e+02 5.211235566904207190e+03 6.464503531871745867e-01 1.299083453079816035e-02 -1.367992941623618997e+01
2.010000000000000000e+02 5.222310808331304543e+03 6.464483464730498286e-01 1.313434042849435067e-02 -1.248307876798355132e+01
2.020000000000000000e+02 5.232839788286256407e+03 6.472864334347864235e-01 1.327854550377530023e-02 -1.126651947628895023e+01
2.030000000000000000e+02 5.242800312400034272e+03 6.489994631563908989e-01 1.342343886497543611e-02 -1.003044408846776747e+01
2.040000000000000000e+02 5.252199899042365359e+03 6.516215324832871358e-01 1.356900945173366083e-02 -8.775342196183023802e+00
2.050000000000000000e+02 5.261008924195742111e+03 6.551874716598971027e-01 1.371524603083131358e-02 -7.501629014266955942e+00
2.060000000000000000e+02 5.269234904994846147e+03 6.597306158016180699e-01 1.386213719011009787e-02 -6.209645377043006675e+00
2.070000000000000000e+02 5.276863072971500515e+03 6.652865190556584984e-01 1.400967133160090951e-02 -4.899739446494689510e+00
2.080000000000000000e+02 5.283886087511891674e+03 6.718892404202891910e-01 1.415783666411856399e-02 -3.572482130739672357e+00
2.090000000000000000e+02 5.290333749322222502e+03 6.795720865832307611e-01 1.430662119527470466e-02 -2.228377374694535451e+00
2.100000000000000000e+02 5.296191288648129557e+03 6.883705832741969788e-01 1.445601272308514283e-02 -8.679512966173480448e-01
2.110000000000000000e+02 5.301466220505607453e+03 6.983195039466134624e-01 1.460599882714832924e-02 5.082790146011330057e-01
